model,metric,horizon,nforecasts,nvalid,CRPS,nCRPS_global,excess_nCRPS_global,excess_CRPS_over_IQR
deepseek/deepseek-v4-flash-0731,P2_civ_losses,T120,6,6,2.9774666666666665,0.29774666666666666,0.13601999999999995,0.27157111111111104
deepseek/deepseek-v4-flash-0731,P2_civ_losses,T150,6,6,2.492766666666667,0.24927666666666667,0.08942666666666667,0.206168253968254
deepseek/deepseek-v4-flash-0731,P2_civ_losses,T180,6,6,9.346033333333333,0.9346033333333335,0.64354,0.7529089947089947
deepseek/deepseek-v4-flash-0731,P2_civ_losses,T210,7,7,6.293057142857143,0.6293057142857142,0.3637371428571429,0.4550124489795918
deepseek/deepseek-v4-flash-0731,P2_civ_losses,all,31,31,4.516148387096774,0.45161483870967745,0.25835354838709673,0.3905153968253968
deepseek/deepseek-v4-flash-0731,P3_civ_founds,T90,6,6,4.409833333333334,0.22049166666666667,0.16676000000000002,1.0755555555555558
deepseek/deepseek-v4-flash-0731,P3_civ_founds,T120,6,6,4.346800000000001,0.21734,0.12957333333333335,0.5747399999999999
deepseek/deepseek-v4-flash-0731,P3_civ_founds,T150,6,6,5.380400000000001,0.26902000000000004,0.13804666666666668,0.41305708994709
deepseek/deepseek-v4-flash-0731,P3_civ_founds,T180,7,7,5.600828571428572,0.28004142857142866,0.13454000000000002,0.3884962399505257
deepseek/deepseek-v4-flash-0731,P3_civ_founds,T210,6,6,5.862866666666668,0.29314333333333337,0.15469666666666668,0.394850606060606
deepseek/deepseek-v4-flash-0731,P3_civ_founds,all,31,31,5.135651612903225,0.25678258064516124,0.14439483870967745,0.5635062319042965
deepseek/deepseek-v4-flash-0731,P5_techs_at_T,T90,6,6,6.143466666666665,0.6826074074074073,0.5872148148148146,2.107922222222222
deepseek/deepseek-v4-flash-0731,P5_techs_at_T,T120,6,6,10.696766666666667,1.1885296296296297,1.0297555555555558,2.7726055555555558
deepseek/deepseek-v4-flash-0731,P5_techs_at_T,T150,6,6,10.077333333333335,1.1197037037037039,0.9697925925925928,2.476444444444445
deepseek/deepseek-v4-flash-0731,P5_techs_at_T,T180,6,6,12.717300000000002,1.4130333333333331,1.240911111111111,2.874127777777778
deepseek/deepseek-v4-flash-0731,P5_techs_at_T,T210,7,7,12.841314285714285,1.426812698412698,1.2429396825396826,2.565734285714285
deepseek/deepseek-v4-flash-0731,P5_techs_at_T,all,31,31,10.570916129032256,1.1745462365591397,1.0215039426523296,2.5595722580645157
deepseek/deepseek-v4-flash-0731,P6_world_techs,T90,6,6,36.70906666666668,1.8354533333333338,1.7222500000000007,5.581039682539685
deepseek/deepseek-v4-flash-0731,P6_world_techs,T120,6,6,74.26116666666668,3.713058333333334,3.526520000000001,7.224171981071983
deepseek/deepseek-v4-flash-0731,P6_world_techs,T150,3,3,71.91820000000001,3.5959100000000004,3.3810666666666673,5.6526432478632485
deepseek/deepseek-v4-flash-0731,P6_world_techs,T180,3,3,65.57066666666668,3.2785333333333337,3.0261066666666667,4.330512592592593
deepseek/deepseek-v4-flash-0731,P6_world_techs,T210,2,2,85.26749999999998,4.263375,3.94703,4.8088125
deepseek/deepseek-v4-flash-0731,P6_world_techs,all,20,20,62.441150000000015,3.1220575000000004,2.9304100000000006,5.819918125151877
deepseek/deepseek-v4-flash-0731,S7_world_razings,T90,6,6,3.3877000000000006,0.169385,0.10219,0.6039388888888889
deepseek/deepseek-v4-flash-0731,S7_world_razings,T120,6,6,6.638100000000001,0.3319050000000001,0.2191966666666667,0.6896860317460319
deepseek/deepseek-v4-flash-0731,S7_world_razings,T150,7,7,11.261200000000002,0.5630600000000001,0.42823142857142854,1.1607548526077096
deepseek/deepseek-v4-flash-0731,S7_world_razings,T180,7,7,13.219457142857143,0.6609728571428571,0.5040485714285714,1.1358473316173316
deepseek/deepseek-v4-flash-0731,S7_world_razings,T210,7,7,13.974057142857147,0.6987028571428573,0.521997142857143,1.0787739393939397
deepseek/deepseek-v4-flash-0731,S7_world_razings,all,33,33,9.979933333333333,0.49899666666666675,0.36691696969696974,0.9511934057315876
deepseek/deepseek-v4-flash-0731,all,T90,60,60,,0.36306581693121687,0.29374866560846574,1.1796050454311455
deepseek/deepseek-v4-flash-0731,all,T120,60,60,,0.7367039629629631,0.611259180952381,1.562652375338132
deepseek/deepseek-v4-flash-0731,all,T150,60,60,,0.6444501560846562,0.49395555767195776,1.151131015921666
deepseek/deepseek-v4-flash-0731,all,T180,60,60,,0.8102400952380953,0.6189275269841269,1.170205099234505
deepseek/deepseek-v4-flash-0731,all,T210,60,60,,0.8832565925925928,0.6685909502645503,1.1451843517492326
deepseek/deepseek-v4-flash-0731,all,all,300,300,,0.6875433247619048,0.5372963762962965,1.2417555775349363
google/gemini-3-flash-preview,NC14_world_wonders,T90,6,6,0.48103333333333326,0.12025833333333331,0.04396666666666674,0.17586666666666695
google/gemini-3-flash-preview,NC14_world_wonders,T120,6,6,1.2739000000000005,0.3184750000000001,0.21041666666666692,0.7877666666666676
google/gemini-3-flash-preview,NC14_world_wonders,T150,6,6,3.439500000000001,0.8598750000000003,0.7030833333333337,1.9544333333333341
google/gemini-3-flash-preview,NC14_world_wonders,T180,7,7,5.194485714285714,1.2986214285714286,1.070357142857143,1.8906380952380957
google/gemini-3-flash-preview,NC14_world_wonders,T210,6,6,7.520333333333334,1.8800833333333336,1.5900666666666672,2.5194500000000013
google/gemini-3-flash-preview,NC14_world_wonders,all,31,31,3.6338709677419367,0.9084677419354842,0.7347645161290325,1.4793408602150542
google/gemini-3-flash-preview,NC1_value_at_T,T90,12,12,14.61285,0.1358430396825397,0.07568041269841272,0.5388975528169679
google/gemini-3-flash-preview,NC1_value_at_T,T120,12,12,45.11891666666667,0.3158503095238095,0.20170826984126988,0.7296596569306052
google/gemini-3-flash-preview,NC1_value_at_T,T150,12,12,81.35251666666666,0.6020246904761904,0.45236625396825386,1.4317507344496008
google/gemini-3-flash-preview,NC1_value_at_T,T180,12,12,134.74695,0.9351159603174602,0.7551693968253969,2.0561215167384534
google/gemini-3-flash-preview,NC1_value_at_T,T210,12,12,186.94050000000001,1.8548852301587304,1.636649111111111,2.772964850821634
google/gemini-3-flash-preview,NC1_value_at_T,all,60,60,92.55434666666666,0.7687438460317461,0.624314688888889,1.5058788623514523
google/gemini-3-flash-preview,NC5_world_captures,T90,6,6,3.103766666666667,0.062075333333333337,0.02073333333333333,0.18691944444444442
google/gemini-3-flash-preview,NC5_world_captures,T120,6,6,16.868066666666667,0.3373613333333334,0.24034000000000008,0.9617000583623229
google/gemini-3-flash-preview,NC5_world_captures,T150,7,7,26.436028571428576,0.5287205714285714,0.3813965714285715,0.9518216426158564
google/gemini-3-flash-preview,NC5_world_captures,T180,6,6,25.959300000000002,0.519186,0.34759066666666677,0.7044799554409827
google/gemini-3-flash-preview,NC5_world_captures,T210,7,7,34.03000000000001,0.6806000000000001,0.46860228571428575,0.7545105667709017
google/gemini-3-flash-preview,NC5_world_captures,all,32,32,21.839031250000005,0.43678062500000003,0.30006175,0.7207163192248064
google/gemini-3-flash-preview,P1_civ_conquests,T90,6,6,0.7223666666666665,0.07223666666666666,0.02259333333333335,0.14903333333333343
google/gemini-3-flash-preview,P1_civ_conquests,T120,6,6,2.1479,0.21479,0.10122000000000002,0.3293944444444445
google/gemini-3-flash-preview,P1_civ_conquests,T150,7,7,2.252714285714286,0.22527142857142857,0.07826857142857144,0.18294190476190475
google/gemini-3-flash-preview,P1_civ_conquests,T180,6,6,2.5448666666666666,0.2544866666666667,0.08138666666666666,0.16992888888888888
google/gemini-3-flash-preview,P1_civ_conquests,T210,6,6,2.923033333333334,0.2923033333333334,0.09386666666666667,0.1696
google/gemini-3-flash-preview,P1_civ_conquests,all,31,31,2.1225161290322587,0.21225161290322583,0.0755574193548387,0.19962365591397851
google/gemini-3-flash-preview,P2_civ_losses,T90,6,6,0.8798666666666661,0.08798666666666662,0.011939999999999949,0.057866666666666504
google/gemini-3-flash-preview,P2_civ_losses,T120,6,6,2.8282666666666674,0.2828266666666667,0.1211,0.25834111111111113
google/gemini-3-flash-preview,P2_civ_losses,T150,6,6,2.3031666666666673,0.2303166666666667,0.0704666666666667,0.12980238095238106
google/gemini-3-flash-preview,P2_civ_losses,T180,6,6,7.124833333333335,0.7124833333333335,0.4214200000000001,0.4831038095238096
google/gemini-3-flash-preview,P2_civ_losses,T210,7,7,5.0766,0.5076599999999999,0.24209142857142854,0.3101998350855493
google/gemini-3-flash-preview,P2_civ_losses,all,31,31,3.688806451612903,0.36888064516129027,0.17561935483870966,0.24987363403621468
google/gemini-3-flash-preview,P3_civ_founds,T90,6,6,5.843633333333334,0.29218166666666673,0.23844999999999997,1.4261766666666669
google/gemini-3-flash-preview,P3_civ_founds,T120,6,6,5.422466666666668,0.2711233333333334,0.1833566666666667,0.8477166666666668
google/gemini-3-flash-preview,P3_civ_founds,T150,6,6,6.189733333333334,0.30948666666666674,0.17851333333333338,0.44939169312169325
google/gemini-3-flash-preview,P3_civ_founds,T180,7,7,6.812828571428571,0.3406414285714285,0.19514000000000004,0.5710932797361369
google/gemini-3-flash-preview,P3_civ_founds,T210,6,6,5.250466666666667,0.26252333333333333,0.12407666666666667,0.4090961616161615
google/gemini-3-flash-preview,P3_civ_founds,all,31,31,5.933148387096774,0.29665741935483864,0.18426967741935488,0.7352238737606481
google/gemini-3-flash-preview,P5_techs_at_T,T90,6,6,4.941933333333334,0.5491037037037039,0.45371111111111123,1.6316555555555556
google/gemini-3-flash-preview,P5_techs_at_T,T120,6,6,6.9073,0.7674777777777778,0.6087037037037037,1.5878833333333333
google/gemini-3-flash-preview,P5_techs_at_T,T150,6,6,3.853733333333333,0.4281925925925926,0.2782814814814815,0.7580055555555556
google/gemini-3-flash-preview,P5_techs_at_T,T180,6,6,5.641366666666667,0.6268185185185186,0.4546962962962964,0.9913222222222225
google/gemini-3-flash-preview,P5_techs_at_T,T210,7,7,7.871028571428572,0.8745587301587303,0.6906857142857143,1.6733895238095238
google/gemini-3-flash-preview,P5_techs_at_T,all,31,31,5.908490322580644,0.6564989247311828,0.5034566308243729,1.3395782795698925
google/gemini-3-flash-preview,P6_world_techs,T90,6,6,25.792200000000005,1.2896100000000004,1.1764066666666668,3.7860063492063496
google/gemini-3-flash-preview,P6_world_techs,T120,6,6,36.492566666666676,1.8246283333333333,1.63809,3.3260387523887527
google/gemini-3-flash-preview,P6_world_techs,T150,3,3,17.5078,0.87539,0.6605466666666665,1.1144605128205127
google/gemini-3-flash-preview,P6_world_techs,T180,3,3,13.338000000000001,0.6669,0.4144733333333334,0.6348126984126985
google/gemini-3-flash-preview,P6_world_techs,T210,2,2,29.036099999999998,1.4518049999999998,1.13546,1.3684676470588233
google/gemini-3-flash-preview,P6_world_techs,all,20,20,26.21591,1.3107955,1.119148,2.5328512768693945
google/gemini-3-flash-preview,S7_world_razings,T90,6,6,2.7299000000000007,0.13649500000000003,0.06930000000000003,0.4180555555555557
google/gemini-3-flash-preview,S7_world_razings,T120,6,6,4.8929,0.244645,0.13193666666666667,0.3952304761904763
google/gemini-3-flash-preview,S7_world_razings,T150,7,7,7.048742857142856,0.35243714285714284,0.21760857142857143,0.5666579138321995
google/gemini-3-flash-preview,S7_world_razings,T180,7,7,6.7782,0.33891,0.18198571428571428,0.40304763191763193
google/gemini-3-flash-preview,S7_world_razings,T210,7,7,7.172342857142858,0.35861714285714286,0.18191142857142856,0.3662639826839827
google/gemini-3-flash-preview,S7_world_razings,all,33,33,5.840357575757576,0.29201787878787877,0.1599381818181818,0.43125766331857246
google/gemini-3-flash-preview,all,T90,60,60,,0.28816334497354495,0.21884619365079366,0.8909375343729177
google/gemini-3-flash-preview,all,T120,60,60,,0.4893028063492064,0.36385802433862435,0.9953390823024986
google/gemini-3-flash-preview,all,T150,60,60,,0.47604493068783066,0.32555033227513236,0.8697356393017376
google/gemini-3-flash-preview,all,T180,60,60,,0.6624524772486773,0.4711399089947091,1.0120726433466334
google/gemini-3-flash-preview,all,T210,60,60,,0.945362397883598,0.7306967555555557,1.272198963868732
google/gemini-3-flash-preview,all,all,300,300,,0.5722651914285715,0.422018242962963,1.0080567726385041
openai/gpt-5,NC14_world_wonders,T90,6,6,0.7343666666666665,0.18359166666666663,0.10730000000000005,0.4292000000000002
openai/gpt-5,NC14_world_wonders,T120,6,6,3.0130333333333343,0.7532583333333336,0.6452000000000003,2.5269000000000013
openai/gpt-5,NC14_world_wonders,T150,6,6,5.368633333333335,1.3421583333333338,1.1853666666666671,3.2444222222222234
openai/gpt-5,NC14_world_wonders,T180,7,7,7.9920285714285715,1.9980071428571429,1.7697428571428573,2.9646952380952385
openai/gpt-5,NC14_world_wonders,T210,6,6,10.698733333333335,2.6746833333333337,2.384666666666667,3.642816666666667
openai/gpt-5,NC14_world_wonders,all,31,31,5.639767741935485,1.4099419354838711,1.23623870967742,2.574609677419356
openai/gpt-5,NC1_value_at_T,T90,12,12,14.946183333333336,0.16936115079365077,0.10919852380952381,0.7274233534666744
openai/gpt-5,NC1_value_at_T,T120,12,12,32.602050000000006,0.36144519841269845,0.24730315873015885,0.9196338433371993
openai/gpt-5,NC1_value_at_T,T150,12,12,36.791916666666665,0.3279488650793651,0.17829042857142854,0.4332156083695599
openai/gpt-5,NC1_value_at_T,T180,12,12,29.101083333333335,0.3095860079365079,0.12963944444444445,0.3294216778894593
openai/gpt-5,NC1_value_at_T,T210,12,12,92.58840000000002,0.7026397222222224,0.48440360317460324,0.7860902497230685
openai/gpt-5,NC1_value_at_T,all,60,60,41.20592666666667,0.37419618888888895,0.22976703174603175,0.6391569465571921
openai/gpt-5,NC5_world_captures,T90,6,6,3.756033333333333,0.07512066666666667,0.03377866666666666,0.3049083333333332
openai/gpt-5,NC5_world_captures,T120,6,5,21.420559999999995,0.42841119999999994,0.32213599999999987,1.1309262570553134
openai/gpt-5,NC5_world_captures,T150,7,7,33.11357142857143,0.6622714285714286,0.5149474285714285,1.2643044790028901
openai/gpt-5,NC5_world_captures,T180,6,6,39.847100000000005,0.796942,0.6253466666666667,1.2512064611942972
openai/gpt-5,NC5_world_captures,T210,7,7,49.05885714285715,0.9811771428571429,0.7691794285714286,1.2083688429844444
openai/gpt-5,NC5_world_captures,all,32,31,30.449309677419357,0.6089861935483871,0.4694941935483871,1.041936558269474
openai/gpt-5,P1_civ_conquests,T90,6,6,0.6246333333333333,0.062463333333333315,0.01282000000000001,0.10016666666666678
openai/gpt-5,P1_civ_conquests,T120,6,6,1.9854333333333332,0.19854333333333338,0.08497333333333333,0.26581111111111105
openai/gpt-5,P1_civ_conquests,T150,7,7,2.631457142857143,0.2631457142857143,0.11614285714285714,0.25857619047619046
openai/gpt-5,P1_civ_conquests,T180,6,6,2.2759333333333336,0.22759333333333334,0.05449333333333333,0.11896
openai/gpt-5,P1_civ_conquests,T210,6,6,3.0241666666666664,0.3024166666666666,0.10397999999999995,0.18238444444444438
openai/gpt-5,P1_civ_conquests,all,31,31,2.1252,0.21251999999999996,0.07582580645161291,0.187547311827957
openai/gpt-5,P2_civ_losses,T90,6,6,0.9278666666666674,0.09278666666666674,0.01674000000000006,0.06534444444444477
openai/gpt-5,P2_civ_losses,T120,6,6,2.6510666666666665,0.26510666666666666,0.10337999999999996,0.20966555555555547
openai/gpt-5,P2_civ_losses,T150,6,6,3.0117666666666665,0.30117666666666665,0.14132666666666668,0.2478317460317461
openai/gpt-5,P2_civ_losses,T180,6,6,6.7883666666666675,0.6788366666666668,0.38777333333333336,0.42252560846560844
openai/gpt-5,P2_civ_losses,T210,7,7,4.641914285714287,0.4641914285714287,0.19862285714285718,0.27333634508348803
openai/gpt-5,P2_civ_losses,all,31,31,3.637670967741936,0.36376709677419355,0.17050580645161287,0.24469543685704984
openai/gpt-5,P3_civ_founds,T90,6,6,5.394633333333334,0.26973166666666665,0.216,1.3813577777777777
openai/gpt-5,P3_civ_founds,T120,6,6,5.999266666666667,0.2999633333333333,0.21219666666666667,0.9613098412698413
openai/gpt-5,P3_civ_founds,T150,6,6,7.181600000000002,0.3590800000000001,0.2281066666666668,0.6109085185185188
openai/gpt-5,P3_civ_founds,T180,7,7,7.873000000000002,0.39365,0.24814857142857144,0.6672155081426511
openai/gpt-5,P3_civ_founds,T210,6,6,6.502733333333334,0.32513666666666663,0.18669000000000002,0.4474246464646465
openai/gpt-5,P3_civ_founds,all,31,31,6.631625806451613,0.3315812903225807,0.21919354838709684,0.8089197826188149
openai/gpt-5,P5_techs_at_T,T90,6,6,6.752199999999999,0.7502444444444444,0.6548518518518519,2.4013000000000004
openai/gpt-5,P5_techs_at_T,T120,6,6,11.84383333333333,1.3159814814814812,1.1572074074074072,3.0754777777777775
openai/gpt-5,P5_techs_at_T,T150,6,6,15.750733333333338,1.750081481481482,1.6001703703703705,4.304855555555556
openai/gpt-5,P5_techs_at_T,T180,6,6,18.285633333333337,2.0317370370370376,1.8596148148148153,3.983944444444445
openai/gpt-5,P5_techs_at_T,T210,7,7,12.828057142857144,1.4253396825396827,1.2414666666666665,2.5573333333333332
openai/gpt-5,P5_techs_at_T,all,31,31,13.083574193548387,1.4537304659498207,1.3006881720430108,3.241767741935485
openai/gpt-5,P6_world_techs,T90,6,6,33.75233333333333,1.6876166666666663,1.5744133333333332,5.112853968253968
openai/gpt-5,P6_world_techs,T120,6,6,71.91116666666666,3.5955583333333334,3.40902,7.0547332241332255
openai/gpt-5,P6_world_techs,T150,3,3,73.65433333333335,3.6827166666666677,3.467873333333334,5.967111282051284
openai/gpt-5,P6_world_techs,T180,3,3,70.51333333333335,3.5256666666666674,3.273240000000001,4.893490370370372
openai/gpt-5,P6_world_techs,T210,2,2,68.58749999999999,3.4293749999999994,3.1130299999999993,3.7615330882352933
openai/gpt-5,P6_world_techs,all,20,20,60.182950000000005,3.009147500000001,2.8175,5.655519714402936
openai/gpt-5,S7_world_razings,T90,6,6,3.088433333333334,0.1544216666666667,0.08722666666666667,0.5169611111111112
openai/gpt-5,S7_world_razings,T120,6,6,5.844166666666666,0.2922083333333333,0.1795,0.5667374603174603
openai/gpt-5,S7_world_razings,T150,7,7,9.359714285714286,0.4679857142857144,0.33315714285714293,0.8965960090702947
openai/gpt-5,S7_world_razings,T180,7,7,10.478314285714289,0.5239157142857144,0.36699142857142864,0.8360416130416135
openai/gpt-5,S7_world_razings,T210,7,7,10.955142857142858,0.5477571428571429,0.37105142857142864,0.7831427705627707
openai/gpt-5,S7_world_razings,all,33,33,8.155993939393941,0.407799696969697,0.27572,0.7306864902210357
openai/gpt-5,all,T90,60,60,,0.36146990793650796,0.2921527566137566,1.176693900852065
openai/gpt-5,all,T120,60,59,,0.7932731740651063,0.6665624126984128,1.7737974106154706
openai/gpt-5,all,T150,60,60,,0.7875389211640212,0.6370443227513228,1.5080727691733746
openai/gpt-5,all,T180,60,60,,0.9518616052910054,0.7605490370370371,1.409483614089454
openai/gpt-5,all,T210,60,60,,0.9838850740740741,0.7692194317460319,1.2724528793725036
openai/gpt-5,all,all,300,299,,0.7755466480862133,0.6249669405956363,1.426943936573768
openai/o3,NC14_world_wonders,T90,6,6,0.4447666666666666,0.11119166666666665,0.03490000000000005,0.1396000000000002
openai/o3,NC14_world_wonders,T120,6,6,0.8664999999999998,0.21662499999999996,0.10856666666666676,0.405966666666667
openai/o3,NC14_world_wonders,T150,6,6,1.5711666666666666,0.39279166666666665,0.23600000000000007,0.7727000000000003
openai/o3,NC14_world_wonders,T180,7,7,2.2878000000000003,0.5719500000000001,0.3436857142857143,0.6126285714285716
openai/o3,NC14_world_wonders,T210,6,6,2.975800000000001,0.7439500000000002,0.45393333333333347,0.7350722222222225
openai/o3,NC14_world_wonders,all,31,31,1.650451612903226,0.4126129032258065,0.2389096774193549,0.5357559139784948
openai/o3,NC1_value_at_T,T90,12,12,15.761016666666665,0.16565699206349208,0.10549436507936512,0.7052596754207037
openai/o3,NC1_value_at_T,T120,12,12,33.77655,0.38560789682539687,0.27146585714285715,1.0676650391628721
openai/o3,NC1_value_at_T,T150,12,12,38.55015000000001,0.37681653174603175,0.22715809523809524,0.5884624076070994
openai/o3,NC1_value_at_T,T180,12,12,37.42801666666667,0.38333823015873025,0.20339166666666667,0.49750240910989546
openai/o3,NC1_value_at_T,T210,12,12,51.44993333333334,0.5068525634920636,0.2886164444444445,0.49421123941950373
openai/o3,NC1_value_at_T,all,60,60,35.39313333333334,0.3636544428571428,0.21922528571428573,0.6706201541440149
openai/o3,NC5_world_captures,T90,6,6,3.8563666666666676,0.07712733333333334,0.035785333333333336,0.30241777777777773
openai/o3,NC5_world_captures,T120,6,6,19.629533333333335,0.3925906666666667,0.29556933333333335,1.0562629875365726
openai/o3,NC5_world_captures,T150,7,7,37.577571428571424,0.7515514285714284,0.6042274285714285,1.482662141170732
openai/o3,NC5_world_captures,T180,6,6,46.56016666666667,0.931203333333333,0.7596079999999997,1.5110746182646697
openai/o3,NC5_world_captures,T210,7,7,55.5313142857143,1.110626285714286,0.8986285714285717,1.4542809445346279
openai/o3,NC5_world_captures,all,32,32,33.501206249999996,0.6700241250000001,0.53330525,1.1805354344191137
openai/o3,P1_civ_conquests,T90,6,6,0.6715666666666665,0.06715666666666666,0.017513333333333343,0.12550000000000008
openai/o3,P1_civ_conquests,T120,6,6,1.6247666666666667,0.16247666666666669,0.04890666666666666,0.14558888888888888
openai/o3,P1_civ_conquests,T150,7,7,2.4149428571428575,0.24149428571428574,0.09449142857142859,0.23384761904761905
openai/o3,P1_civ_conquests,T180,6,6,2.461266666666667,0.2461266666666667,0.07302666666666667,0.14303333333333335
openai/o3,P1_civ_conquests,T210,6,6,2.8452333333333333,0.2845233333333333,0.08608666666666666,0.1614466666666667
openai/o3,P1_civ_conquests,all,31,31,2.0168258064516125,0.20168258064516129,0.0649883870967742,0.16420473118279574
openai/o3,P2_civ_losses,T90,6,6,0.8963999999999991,0.08963999999999993,0.013593333333333242,0.09067777777777747
openai/o3,P2_civ_losses,T120,6,6,2.8784666666666667,0.2878466666666667,0.12612000000000004,0.2560944444444445
openai/o3,P2_civ_losses,T150,6,6,2.6733000000000007,0.26733,0.10748000000000003,0.20186507936507947
openai/o3,P2_civ_losses,T180,6,6,7.3339,0.73339,0.4423266666666666,0.4965131216931216
openai/o3,P2_civ_losses,T210,7,7,4.247742857142858,0.4247742857142857,0.15920571428571423,0.18617382601525453
openai/o3,P2_civ_losses,all,31,31,3.626664516129032,0.3626664516129033,0.16940516129032254,0.24432642973513932
openai/o3,P3_civ_founds,T90,6,6,4.470633333333335,0.22353166666666668,0.16980000000000003,1.05502
openai/o3,P3_civ_founds,T120,6,6,6.301399999999998,0.31506999999999996,0.2273033333333333,0.9663741269841267
openai/o3,P3_civ_founds,T150,6,6,8.493533333333334,0.42467666666666665,0.2937033333333333,0.7356564285714287
openai/o3,P3_civ_founds,T180,7,7,9.108828571428571,0.45544142857142855,0.30994,0.8664422510822509
openai/o3,P3_civ_founds,T210,6,6,5.6362,0.28181,0.14336333333333331,0.5376823737373737
openai/o3,P3_civ_founds,all,31,31,6.876529032258065,0.34382645161290315,0.23143870967741936,0.833338494623656
openai/o3,P5_techs_at_T,T90,6,6,6.6673333333333344,0.7408148148148149,0.6454222222222222,2.4361222222222225
openai/o3,P5_techs_at_T,T120,6,6,11.009833333333333,1.223314814814815,1.0645407407407408,2.8360388888888886
openai/o3,P5_techs_at_T,T150,6,6,15.469999999999999,1.7188888888888887,1.5689777777777778,4.081744444444444
openai/o3,P5_techs_at_T,T180,6,6,18.3265,2.036277777777778,1.8641555555555558,4.152762222222222
openai/o3,P5_techs_at_T,T210,7,7,9.527714285714286,1.0586349206349206,0.8747619047619049,1.92112
openai/o3,P5_techs_at_T,all,31,31,12.114064516129032,1.3460071684587818,1.192964874551971,3.0479950537634415
openai/o3,P6_world_techs,T90,6,6,42.64233333333333,2.132116666666666,2.0189133333333333,6.542139682539681
openai/o3,P6_world_techs,T120,6,6,82.1545,4.107724999999999,3.921186666666667,8.065631622531622
openai/o3,P6_world_techs,T150,3,3,88.98100000000004,4.449050000000001,4.234206666666668,7.183470256410259
openai/o3,P6_world_techs,T180,3,3,90.57333333333332,4.528666666666666,4.27624,6.271828994708994
openai/o3,P6_world_techs,T210,2,2,107.91749999999999,5.395875,5.07953,6.174511029411764
openai/o3,P6_world_techs,all,20,20,75.16395000000001,3.758197499999999,3.5665500000000003,7.018077382130455
openai/o3,S7_world_razings,T90,6,6,2.9212333333333333,0.14606166666666667,0.07886666666666667,0.47349444444444444
openai/o3,S7_world_razings,T120,6,6,5.8203000000000005,0.2910150000000001,0.1783066666666667,0.5691561904761905
openai/o3,S7_world_razings,T150,7,7,9.284685714285715,0.4642342857142858,0.32940571428571436,0.8562428117913835
openai/o3,S7_world_razings,T180,7,7,10.454999999999998,0.5227499999999999,0.36582571428571425,0.7941373144573143
openai/o3,S7_world_razings,T210,7,7,11.347199999999999,0.56736,0.3906542857142856,0.7558851082251081
openai/o3,S7_world_razings,all,33,33,8.183557575757575,0.40917787878787876,0.2770981818181818,0.6999927409345591
openai/o3,all,T90,60,60,,0.39189544656084657,0.3225782952380953,1.257549125560331
openai/o3,all,T120,60,60,,0.7767879608465608,0.651343178835979,1.6436443894743147
openai/o3,all,T150,60,60,,0.7482005285714287,0.5977059301587303,1.3562170563144973
openai/o3,all,T180,60,60,,0.8786505904761905,0.6873380222222224,1.3086378770883795
openai/o3,all,T210,60,60,,0.7810908201058202,0.5664251777777777,0.9517830609840013
openai/o3,all,all,300,300,,0.7153250693121693,0.565078120846561,1.3035663018843047
openai/gpt-5.4-nano,NC14_world_wonders,T90,6,6,0.8901666666666671,0.22254166666666678,0.14625000000000019,0.5850000000000007
openai/gpt-5.4-nano,NC14_world_wonders,T120,6,6,0.9211666666666671,0.23029166666666678,0.12223333333333354,0.47050000000000086
openai/gpt-5.4-nano,NC14_world_wonders,T150,6,6,0.9717666666666668,0.2429416666666667,0.0861500000000001,0.1464777777777779
openai/gpt-5.4-nano,NC14_world_wonders,T180,7,7,1.6412285714285715,0.41030714285714287,0.18204285714285712,0.24898095238095236
openai/gpt-5.4-nano,NC14_world_wonders,T210,6,6,2.0399333333333334,0.5099833333333333,0.21996666666666664,0.24008888888888893
openai/gpt-5.4-nano,NC14_world_wonders,all,31,31,1.3040903225806455,0.3260225806451614,0.15231935483870973,0.3353311827956992
openai/gpt-5.4-nano,NC1_value_at_T,T90,12,12,13.239916666666668,0.13112781746031746,0.07096519047619049,0.5137986913233988
openai/gpt-5.4-nano,NC1_value_at_T,T120,12,12,32.79121666666667,0.397629880952381,0.28348784126984133,1.2055999275419447
openai/gpt-5.4-nano,NC1_value_at_T,T150,12,12,41.19611666666666,0.4500226428571428,0.30036420634920635,0.8283219305281113
openai/gpt-5.4-nano,NC1_value_at_T,T180,12,12,34.72715,0.40238556349206345,0.22243899999999994,0.5042607876677759
openai/gpt-5.4-nano,NC1_value_at_T,T210,12,12,63.004166666666684,0.5468059126984128,0.3285697936507937,0.578383834456711
openai/gpt-5.4-nano,NC1_value_at_T,all,60,60,36.99171333333334,0.3855943634920635,0.2411652063492063,0.7260730343035885
openai/gpt-5.4-nano,NC5_world_captures,T90,6,6,4.639900000000001,0.092798,0.051456,0.47316888888888897
openai/gpt-5.4-nano,NC5_world_captures,T120,6,6,22.859266666666667,0.45718533333333333,0.360164,1.3368090615184958
openai/gpt-5.4-nano,NC5_world_captures,T150,7,7,44.45608571428573,0.8891217142857144,0.7417977142857144,1.8315118570754012
openai/gpt-5.4-nano,NC5_world_captures,T180,6,6,54.15076666666669,1.0830153333333334,0.9114200000000005,1.857520122685264
openai/gpt-5.4-nano,NC5_world_captures,T210,7,7,62.71800000000001,1.2543600000000001,1.042362285714286,1.6688798436967491
